order_id,customer_id,product_id,quantity,order_date,name,email,age,city,created_at,product_name,category,price,stock,total_amount
53768,7936,123,3,2022-07-17,henry jacobs,henry.1177@hotmail.com,75,New York,2026-06-25,basic bed frame,Furniture,142.29,1594,426.87
80633,5642,305,10,2023-02-02,ricky martin,ricky.1645@outlook.com,43,Manchester,2023-08-18,wireless pasta pack,Grocery,95.78,1564,957.8
84944,2244,643,4,2026-08-02,ryan crane,ryan.8597@gmail.com,36,Hamburg,2024-03-15,basic building blocks,Toys,674.3,4696,2697.2
56821,1286,471,1,2025-01-01,jennifer gutierrez,jennifer.9161@example.com,40,Vancouver,2025-03-12,lightweight drum sticks,Music,802.5,2596,802.5
41408,9175,283,1,2023-06-09,lawrence parker,lawrence.6321@yahoo.com,45,Hamburg,2023-09-05,eco-friendly air freshener,Automotive,275.25,3952,275.25
32478,9271,28,6,2025-04-03,nancy myers,nancy.299@outlook.com,24,Manchester,2024-04-20,wireless power bank,Electronics,987.77,4503,5926.62
76684,6226,543,6,2025-06-29,rebecca jones,rebecca.1514@example.com,35,Toronto,2023-05-24,lightweight guitar strings,Music,979.07,3329,5874.42
6345,707,282,7,2026-09-12,daniel lopez,daniel.4559@hotmail.com,47,Mexico City,2023-10-30,portable nail polish,Beauty,576.04,2609,4032.2799999999997
44486,8328,708,9,2025-03-12,michael moore,michael.8142@outlook.com,39,Barcelona,2026-06-07,lightweight socks,Clothing,200.49,146,1804.41
71967,4990,902,10,2022-02-27,danny roach,danny.9607@gmail.com,80,Bangalore,2024-02-08,heavy duty coffee table,Furniture,550.31,4958,5503.099999999999
18425,1575,724,1,2025-11-04,ann hahn,ann.4824@example.com,76,Alexandria,2025-08-10,rechargeable tea box,Grocery,830.75,1422,830.75
34403,7596,523,4,2024-02-09,maria alexander,maria.2604@yahoo.com,19,Toronto,2025-08-19,lightweight tire gauge,Automotive,301.89,4879,1207.56
61863,4787,888,1,2024-10-05,monica anderson,monica.1060@outlook.com,63,Sydney,2023-07-02,heavy duty bookshelf,Furniture,208.34,934,208.34
36600,6799,68,3,2022-08-12,bradley brown,bradley.6855@outlook.com,43,Manchester,2025-05-30,smart sweater,Clothing,417.0,2794,1251.0
42787,8029,727,3,2025-05-03,richard ward,richard.760@gmail.com,25,Singapore,2023-03-23,classic pet bed,Pet Supplies,978.14,2994,2934.42
27194,5052,175,5,2025-05-28,vincent huynh,vincent.2366@yahoo.com,64,Riyadh,2023-04-14,wireless textbook,Books,241.27,2023,1206.3500000000001
59877,6216,775,7,2024-02-22,rachel castillo,rachel.4685@gmail.com,60,Mexico City,2023-08-12,eco-friendly olive oil,Grocery,107.4,301,751.8000000000001
75767,2965,61,10,2025-04-24,mrs. ashley shaffer,mrs..3117@outlook.com,49,Mumbai,2023-09-06,premium desk organizer,Office Supplies,529.69,4182,5296.900000000001
27105,3522,317,2,2023-02-22,laura vaughn,laura.9496@gmail.com,35,Osaka,2023-11-25,eco-friendly bed frame,Furniture,688.8,917,1377.6
24565,3206,54,9,2022-08-26,douglas cunningham,douglas.7388@yahoo.com,29,Birmingham,2024-12-25,lightweight laptop stand,Electronics,772.39,2022,6951.51
38279,1366,436,5,2022-10-04,maria thompson,maria.5847@hotmail.com,73,Paris,2022-11-13,eco-friendly dumbbell set,Sports & Outdoors,465.17,3665,2325.85
63547,8100,849,3,2026-01-25,travis pugh,travis.9293@outlook.com,23,Dubai,2025-09-05,lightweight nail polish,Beauty,904.8,1045,2714.3999999999996
94065,3313,293,1,2026-08-27,jordan callahan,jordan.1138@yahoo.com,29,Toronto,2022-12-25,basic action figure,Toys,971.72,933,971.72
76197,8686,933,2,2024-08-29,julie lopez,julie.398@hotmail.com,58,Manchester,2024-04-30,rechargeable pruning shears,Garden,767.05,3172,1534.1
54115,8706,272,2,2023-09-29,tiffany anderson,tiffany.9747@example.com,71,Bangalore,2023-06-25,eco-friendly guitar strings,Music,683.18,4048,1366.36
21365,8485,105,3,2025-05-18,angela vasquez,angela.3424@hotmail.com,72,Hamburg,2024-01-04,pro rice bag,Grocery,806.11,1766,2418.33
89963,9145,681,6,2026-09-14,austin anderson,austin.9189@yahoo.com,55,Vancouver,2023-02-19,smart drum sticks,Music,681.7,1815,4090.2000000000003
44309,1465,67,1,2026-05-28,terri kerr,terri.8940@yahoo.com,42,Singapore,2024-02-26,deluxe air freshener,Automotive,225.18,863,225.18
45789,1785,650,6,2024-02-27,kyle smith,kyle.2129@outlook.com,60,Singapore,2025-06-23,wireless router,Electronics,661.08,991,3966.4800000000005
91782,497,178,10,2022-07-21,antonio fry,antonio.1131@outlook.com,20,Birmingham,2026-03-25,smart garden hose,Garden,233.05,2307,2330.5
42539,7702,845,3,2023-02-06,maria adams,maria.2037@gmail.com,18,Delhi,2024-12-13,ultra rice bag,Grocery,801.42,4971,2404.2599999999998
9532,8296,408,2,2023-06-24,allison trujillo,allison.6175@hotmail.com,46,Bangalore,2025-06-01,compact whiteboard,Office Supplies,527.88,1977,1055.76
37570,1380,864,5,2026-08-10,robert simmons,robert.6746@example.com,45,Berlin,2025-12-15,heavy duty laptop stand,Electronics,70.87,874,354.35
28320,441,311,4,2025-10-18,jamie baird,jamie.4481@hotmail.com,25,Barcelona,2025-12-25,heavy duty yoga mat,Sports & Outdoors,801.03,4811,3204.12
14502,5868,798,5,2026-05-28,aaron bailey,aaron.6963@hotmail.com,29,Manchester,2025-07-31,deluxe pen set,Office Supplies,99.29,1746,496.45000000000005
10108,294,289,3,2023-10-18,shannon johnston,shannon.6327@gmail.com,41,London,2025-01-01,pro building blocks,Toys,625.14,3860,1875.42
61774,6354,81,7,2025-11-06,logan merritt,logan.131@yahoo.com,41,Vancouver,2024-08-28,heavy duty dumbbell set,Sports & Outdoors,358.65,1455,2510.5499999999997
65351,5784,609,9,2024-10-16,cheryl walters,cheryl.4280@hotmail.com,69,Mumbai,2023-02-14,basic water bottle,Sports & Outdoors,350.56,4146,3155.04
90153,3147,685,10,2022-04-21,rickey hall,rickey.61@outlook.com,78,Melbourne,2022-11-29,rechargeable car charger,Automotive,122.32,4890,1223.1999999999998
53476,7193,245,7,2025-05-20,sarah gomez md,sarah.783@hotmail.com,80,Singapore,2024-05-28,stainless steel watering can,Garden,370.12,3810,2590.84
22785,9444,194,1,2024-07-29,jessica reid,jessica.7256@outlook.com,74,Hamburg,2023-03-25,wireless comic book,Books,358.79,4324,358.79
63127,6702,549,8,2023-11-11,jordan adams,jordan.3081@hotmail.com,35,Tokyo,2023-08-08,lightweight tire gauge,Automotive,630.5,3855,5044.0
16536,3000,289,8,2026-09-14,michelle holden,michelle.9959@yahoo.com,22,Los Angeles,2025-12-03,pro building blocks,Toys,625.14,3860,5001.12
29757,4088,474,3,2022-06-26,jennifer wells,jennifer.7487@gmail.com,18,Berlin,2023-11-09,pro sofa cover,Furniture,771.09,3884,2313.27
69505,8066,934,10,2022-02-05,kim gould,kim.7780@gmail.com,28,Riyadh,2026-06-18,rechargeable drum sticks,Music,771.12,831,7711.2
31821,8845,224,8,2023-09-30,andrew allen,andrew.5012@hotmail.com,74,Sydney,2026-02-26,ultra pet bed,Pet Supplies,481.09,3692,3848.72
63765,4149,559,5,2025-04-10,joann shepherd,joann.2487@example.com,73,Lyon,2026-03-28,premium stapler,Office Supplies,929.32,1894,4646.6
12707,8097,103,5,2023-05-22,robert mcneil,robert.9383@hotmail.com,50,Tokyo,2022-12-01,lightweight face mask,Health,163.64,4188,818.1999999999999
30988,8520,882,4,2023-08-23,victoria collins,victoria.2945@example.com,61,Alexandria,2025-04-30,premium comic book,Books,448.18,132,1792.72
73118,4994,785,7,2023-12-29,courtney morgan,courtney.597@outlook.com,30,Cairo,2024-01-10,pro doll,Toys,986.76,571,6907.32
9436,6482,128,1,2026-05-19,jamie lawrence,jamie.3316@hotmail.com,36,Birmingham,2025-02-05,compact fish tank filter,Pet Supplies,213.66,4723,213.66
82146,67,299,4,2024-11-09,aimee montoya,aimee.19@example.com,47,Munich,2023-11-28,deluxe cookbook,Books,226.29,3633,905.16
70019,8254,100,8,2025-12-09,jeremy greene,jeremy.8759@hotmail.com,38,Hamburg,2024-12-23,smart shampoo,Beauty,545.51,1659,4364.08
8043,2459,413,10,2023-09-14,cheryl perkins,cheryl.9338@yahoo.com,74,Lyon,2025-03-24,portable tire gauge,Automotive,718.56,642,7185.599999999999
64203,4424,855,1,2025-04-21,benjamin mosley,benjamin.6845@yahoo.com,41,Tokyo,2025-02-27,compact vitamin pack,Health,213.89,1033,213.89
65186,8946,122,7,2022-12-17,peggy burns,peggy.7122@gmail.com,48,Melbourne,2023-12-29,heavy duty lipstick,Beauty,103.41,4126,723.87
55955,729,445,7,2025-07-04,christopher fry,christopher.1679@gmail.com,38,Vancouver,2025-11-16,heavy duty pet bed,Pet Supplies,154.53,738,1081.71
46075,1210,404,8,2023-06-21,ronald hayes,ronald.7449@gmail.com,20,Riyadh,2025-08-07,heavy duty watering can,Garden,333.56,4815,2668.48
46062,8876,80,10,2024-10-05,melanie graham,melanie.3155@outlook.com,20,Toronto,2022-10-18,pro pasta pack,Grocery,365.71,2532,3657.1
54735,3649,923,1,2024-05-11,monica richardson,monica.9059@gmail.com,59,Alexandria,2024-12-07,premium water bottle,Sports & Outdoors,284.56,4518,284.56
39929,4818,909,10,2024-02-17,anna hunter,anna.6017@example.com,68,Manchester,2026-05-24,stainless steel power bank,Electronics,88.12,3030,881.2
86539,4780,830,1,2025-11-25,miss beth ford,miss.2368@gmail.com,56,Melbourne,2026-09-15,rechargeable yoga mat,Sports & Outdoors,691.21,1754,691.21
14917,39,339,8,2025-08-31,barbara walker,barbara.4336@gmail.com,28,London,2024-01-23,stainless steel face cream,Beauty,140.12,615,1120.96
31999,4416,219,4,2025-06-30,courtney harris,courtney.8058@example.com,40,Osaka,2025-06-27,wireless tea box,Grocery,457.2,2695,1828.8
91209,8401,792,10,2024-08-05,cindy hardy,cindy.5570@gmail.com,61,Houston,2025-07-06,lightweight dash cam,Automotive,349.99,2768,3499.9
68399,2780,255,9,2022-09-26,terry reyes,terry.5177@yahoo.com,70,Mexico City,2025-04-28,ultra coffee beans,Grocery,413.18,1321,3718.62
49079,3663,184,2,2023-12-11,jennifer tran,jennifer.1566@example.com,68,Berlin,2026-03-02,wireless dog leash,Pet Supplies,558.17,2013,1116.34
43317,6782,33,8,2023-01-04,rebecca burgess,rebecca.4086@hotmail.com,29,Lyon,2024-06-05,eco-friendly garden hose,Garden,839.67,3437,6717.36
48121,550,831,10,2022-07-30,nancy stewart,nancy.4837@yahoo.com,30,Toronto,2023-02-19,lightweight air freshener,Automotive,892.29,1009,8922.9
7896,9791,814,9,2024-08-12,francisco lee,francisco.2716@hotmail.com,32,Berlin,2024-09-15,portable fertilizer bag,Garden,475.61,676,4280.49
21088,3454,272,2,2023-04-09,david hernandez,david.929@example.com,62,Osaka,2023-05-01,eco-friendly guitar strings,Music,683.18,4048,1366.36
54121,9150,289,8,2026-09-15,john mendoza,john.9120@hotmail.com,73,Lyon,2022-09-20,pro building blocks,Toys,625.14,3860,5001.12
92904,8279,230,7,2022-04-04,ashley daniel,ashley.5871@gmail.com,29,Los Angeles,2026-09-05,eco-friendly microphone,Music,626.21,2276,4383.47
60469,5464,289,9,2022-03-17,thomas caldwell,thomas.9815@outlook.com,28,Alexandria,2025-05-11,pro building blocks,Toys,625.14,3860,5626.26
82677,9064,736,5,2024-03-05,heather gutierrez,heather.6311@yahoo.com,34,Los Angeles,2023-01-19,wireless bed frame,Furniture,21.82,399,109.1
14358,8447,440,2,2025-04-01,pam lopez,pam.2050@gmail.com,58,Hamburg,2026-08-22,pro usb cable,Electronics,648.28,3584,1296.56
25788,6022,28,4,2026-09-13,ronald mclean,ronald.7357@example.com,39,Vancouver,2024-06-21,wireless power bank,Electronics,987.77,4503,3951.08
97212,7790,743,7,2024-05-16,kayla grimes,kayla.4888@hotmail.com,27,Sao Paulo,2025-09-01,compact vinyl record,Music,193.13,63,1351.9099999999999
25477,9188,94,9,2024-10-14,eugene turner,eugene.1407@hotmail.com,54,Paris,2025-06-17,stainless steel laptop stand,Electronics,626.91,2818,5642.19
64050,8296,290,4,2022-09-10,allison trujillo,allison.6175@hotmail.com,46,Bangalore,2025-06-01,rechargeable novel,Books,138.09,454,552.36
85062,8411,23,3,2026-01-17,christopher christian,christopher.1495@example.com,20,Los Angeles,2024-05-09,classic stapler,Office Supplies,407.71,2670,1223.1299999999999
183,5500,11,8,2025-08-07,keith casey,keith.2149@gmail.com,69,Toronto,2024-02-20,stainless steel face cream,Beauty,120.11,2332,960.88
39804,616,934,10,2023-07-24,donna adams,donna.3204@outlook.com,24,Los Angeles,2026-02-21,rechargeable drum sticks,Music,771.12,831,7711.2
78847,2998,526,3,2022-11-27,laura gutierrez,laura.2956@hotmail.com,19,Birmingham,2026-02-06,wireless puzzle,Toys,958.23,4922,2874.69
56014,2250,492,9,2026-07-10,stephanie marshall,stephanie.8367@outlook.com,44,New York,2023-01-20,smart dumbbell set,Sports & Outdoors,854.36,4318,7689.24
1491,4303,725,10,2026-07-10,david anderson,david.4800@outlook.com,43,Munich,2026-07-28,lightweight first aid kit,Health,430.5,3275,4305.0
3182,132,812,7,2025-11-06,michael elliott,michael.2696@hotmail.com,76,Melbourne,2023-08-01,deluxe cat litter,Pet Supplies,666.92,3962,4668.44
21395,1834,489,10,2025-02-08,ms. erin lane,ms..9718@yahoo.com,39,Giza,2026-07-25,heavy duty bicycle helmet,Sports & Outdoors,669.34,3581,6693.400000000001
28880,5300,239,3,2024-04-08,karen wells,karen.3186@yahoo.com,74,Houston,2025-08-20,smart thermometer,Health,832.5,4532,2497.5
40818,682,489,6,2023-05-06,ryan wiley,ryan.3614@hotmail.com,20,Manchester,2026-07-07,heavy duty bicycle helmet,Sports & Outdoors,669.34,3581,4016.04
51358,6468,488,10,2025-12-08,wendy peterson,wendy.811@outlook.com,36,Delhi,2025-10-29,classic first aid kit,Health,883.31,4479,8833.099999999999
36872,8946,240,6,2023-07-19,peggy burns,peggy.7122@gmail.com,48,Melbourne,2023-12-29,lightweight kettle,Home & Kitchen,588.29,963,3529.74
44851,7437,550,4,2023-06-27,tyler hanson,tyler.1075@outlook.com,28,Berlin,2023-11-11,compact dash cam,Automotive,779.04,3900,3116.16
31822,3671,178,9,2024-03-13,benjamin martinez,benjamin.4660@example.com,50,London,2024-10-24,smart garden hose,Garden,233.05,2307,2097.4500000000003
87053,1118,453,5,2022-12-17,lisa morris,lisa.5123@example.com,21,Cairo,2025-04-10,pro plant pot,Garden,0.0,4089,0.0
3019,455,431,8,2023-04-14,sherri smith,sherri.1466@example.com,32,Madrid,2024-12-24,eco-friendly vinyl record,Music,425.55,1052,3404.4
82205,1732,432,9,2025-03-29,kelly wright,kelly.9469@outlook.com,72,Bangalore,2024-01-08,rechargeable coffee table,Furniture,517.96,367,4661.64
37850,9692,592,1,2022-12-16,lindsey bennett,lindsey.3505@yahoo.com,67,Paris,2022-11-30,compact tea box,Grocery,356.05,97,356.05
15668,7016,54,4,2023-09-05,diana torres,diana.1316@example.com,27,Hamburg,2022-09-24,lightweight laptop stand,Electronics,772.39,2022,3089.56
38352,6481,237,1,2022-07-12,kelsey bailey,kelsey.25@example.com,70,Houston,2024-05-18,heavy duty pet bed,Pet Supplies,996.73,3437,996.73
41199,3794,216,1,2025-05-28,mason fleming,mason.6192@example.com,75,Alexandria,2025-11-17,portable power bank,Electronics,183.71,4578,183.71
52044,4,78,10,2026-09-17,cristian santos,cristian.6210@hotmail.com,19,Paris,2024-11-21,lightweight tent,Sports & Outdoors,880.85,525,8808.5
60674,3384,221,9,2023-03-14,adam foley,adam.9209@outlook.com,26,London,2025-10-10,premium chew toy,Pet Supplies,277.99,4820,2501.91
14258,2525,938,2,2022-12-04,deanna scott,deanna.2249@outlook.com,59,Sydney,2025-06-04,deluxe board game,Toys,415.34,2080,830.68
2970,1713,918,3,2023-06-21,antonio malone,antonio.4820@gmail.com,41,Osaka,2025-05-08,smart tent,Sports & Outdoors,259.98,401,779.94
90973,1446,97,7,2025-07-23,carlos clarke,carlos.1311@outlook.com,69,Riyadh,2023-05-25,compact coffee table,Furniture,281.42,2629,1969.94
54638,9716,854,3,2025-05-07,colton dickerson,colton.9280@outlook.com,38,Manchester,2024-12-19,smart coffee table,Furniture,832.86,2362,2498.58
51169,9587,512,6,2022-02-21,stanley roberts,stanley.2680@hotmail.com,47,Bangalore,2023-05-26,classic jeans,Clothing,4.02,1790,24.119999999999997
40236,8665,394,7,2026-01-20,jason mcdonald,jason.9653@example.com,77,Alexandria,2026-02-13,classic toaster,Home & Kitchen,214.5,1851,1501.5
41662,2314,665,7,2023-12-16,jorge hernandez,jorge.1627@yahoo.com,59,Vancouver,2026-03-06,pro car charger,Automotive,783.77,1240,5486.389999999999
82751,8164,433,4,2023-10-21,jessica golden,jessica.9785@example.com,35,Lyon,2026-05-03,heavy duty yoga mat,Sports & Outdoors,127.36,3807,509.44
85980,1327,609,6,2023-07-01,kevin hernandez,kevin.9362@yahoo.com,80,Barcelona,2024-06-30,basic water bottle,Sports & Outdoors,350.56,4146,2103.36
38331,9159,14,7,2023-04-22,margaret beasley,margaret.3436@gmail.com,45,Osaka,2024-08-20,pro face cream,Beauty,532.69,4381,3728.8300000000004
94270,4612,973,8,2025-06-16,john ortega,john.9799@hotmail.com,47,Melbourne,2026-07-12,wireless remote car,Toys,39.16,4409,313.28
60393,8979,871,3,2026-05-07,robert fox,robert.4015@outlook.com,46,Madrid,2024-02-01,classic pet bed,Pet Supplies,311.0,3601,933.0
84649,6298,818,4,2023-07-03,daniel sanchez,daniel.7759@hotmail.com,42,Giza,2023-07-20,heavy duty power bank,Electronics,921.97,1254,3687.88
78120,4985,46,8,2022-03-24,sarah smith,sarah.8763@yahoo.com,48,Sao Paulo,2022-11-21,deluxe perfume,Beauty,525.34,1175,4202.72
18055,6758,190,7,2026-06-18,brandon hall,brandon.1656@example.com,63,New York,2022-11-24,premium blender,Home & Kitchen,615.63,3959,4309.41
83077,3454,791,9,2026-05-21,david hernandez,david.929@example.com,62,Osaka,2023-05-01,wireless hair dryer,Beauty,402.43,1837,3621.87
55987,1980,652,10,2026-04-23,robert lopez,robert.7743@gmail.com,59,Mumbai,2022-12-12,eco-friendly smartwatch,Electronics,694.86,1559,6948.6
10352,8026,315,8,2022-06-11,deanna walsh,deanna.2138@yahoo.com,60,Chicago,2023-03-01,wireless coffee beans,Grocery,766.05,2057,6128.4
74284,5711,442,5,2026-01-07,gary roberts,gary.5834@example.com,50,Bangalore,2025-08-24,rechargeable jacket,Clothing,511.71,3382,2558.5499999999997
99072,4955,426,4,2024-04-14,tony thomas,tony.71@example.com,32,Alexandria,2023-02-14,rechargeable socks,Clothing,584.15,350,2336.6
93510,9299,137,5,2023-01-07,brooke garcia,brooke.1399@yahoo.com,32,Sydney,2022-12-19,wireless pruning shears,Garden,572.46,739,2862.3
38402,4015,646,2,2025-05-14,david hawkins,david.5336@example.com,80,Paris,2023-02-01,compact chew toy,Pet Supplies,24.34,1551,48.68
67019,2541,946,7,2025-09-27,david saunders,david.6126@example.com,62,Paris,2024-02-27,heavy duty fertilizer bag,Garden,749.04,2659,5243.28
44180,7488,816,5,2026-05-17,tom rojas,tom.182@outlook.com,44,Berlin,2026-04-28,wireless bed frame,Furniture,645.5,2936,3227.5
68528,8995,808,9,2023-06-02,donna walsh,donna.1246@hotmail.com,66,Paris,2026-08-16,wireless cookbook,Books,703.17,3040,6328.53
98381,7372,67,4,2022-06-09,jacqueline wiley,jacqueline.672@outlook.com,59,Melbourne,2024-01-20,deluxe air freshener,Automotive,225.18,863,900.72
54175,210,525,8,2022-04-20,eugene higgins,eugene.816@gmail.com,35,Hamburg,2025-09-30,portable olive oil,Grocery,116.33,4384,930.64
18183,2283,403,5,2022-06-22,amanda roberts,amanda.8656@gmail.com,45,Barcelona,2024-05-23,rechargeable dash cam,Automotive,300.19,129,1500.95
29512,7129,739,10,2023-02-20,jason lopez,jason.7023@hotmail.com,26,Cairo,2023-09-01,lightweight toaster,Home & Kitchen,971.84,446,9718.4
99220,4095,121,5,2023-02-15,bridget bryant,bridget.4080@yahoo.com,54,Cairo,2024-09-19,ultra board game,Toys,813.97,4478,4069.8500000000004
38599,4803,736,5,2024-06-30,joshua quinn,joshua.5106@yahoo.com,51,Giza,2023-11-29,wireless bed frame,Furniture,21.82,399,109.1
81477,8039,757,3,2025-02-02,joseph nelson,joseph.4882@example.com,46,Munich,2025-02-27,ultra pen set,Office Supplies,47.19,3856,141.57
31434,1788,970,7,2024-03-07,kimberly cobb,kimberly.1241@outlook.com,77,Manchester,2025-04-22,classic building blocks,Toys,805.63,3834,5639.41
97440,7599,459,5,2023-01-06,dustin gregory,dustin.4467@hotmail.com,63,Manchester,2026-03-08,compact scarf,Clothing,861.11,3615,4305.55
5466,6557,952,4,2024-08-08,jared dawson,jared.8749@outlook.com,28,Melbourne,2023-12-10,premium honey jar,Grocery,645.26,3904,2581.04
45,858,614,9,2024-04-18,valerie anderson,valerie.5302@gmail.com,19,Los Angeles,2026-05-23,deluxe notebook,Books,0.0,2431,0.0
37406,7824,238,1,2023-08-10,justin powell,justin.8520@outlook.com,62,Lyon,2026-02-16,compact olive oil,Grocery,387.18,3908,387.18
14944,434,628,9,2025-03-02,matthew fox,matthew.2838@outlook.com,76,Madrid,2023-12-19,wireless scarf,Clothing,327.87,3349,2950.83
49850,3123,75,4,2022-02-14,victoria tanner,victoria.3269@outlook.com,39,Giza,2022-12-26,eco-friendly face cream,Beauty,439.87,4340,1759.48
39964,661,533,6,2022-11-30,jeffrey chavez,jeffrey.8797@yahoo.com,41,Toronto,2025-02-22,lightweight vinyl record,Music,564.31,4252,3385.8599999999997
70691,2065,670,6,2026-05-09,david coleman,david.8033@example.com,34,Madrid,2025-06-27,lightweight coffee table,Furniture,386.95,3656,2321.7
78908,5418,942,9,2025-07-07,michelle burton,michelle.1082@gmail.com,36,Vancouver,2024-07-02,portable whiteboard,Office Supplies,188.07,551,1692.6299999999999
72711,759,61,5,2022-08-23,angelica cooper,angelica.1084@hotmail.com,62,Munich,2024-11-16,premium desk organizer,Office Supplies,529.69,4182,2648.4500000000003
18089,9872,870,10,2023-03-11,kenneth randolph,kenneth.1177@example.com,53,Los Angeles,2026-01-09,basic olive oil,Grocery,252.83,2183,2528.3
1684,3786,71,1,2026-03-30,steven morales,steven.9318@yahoo.com,62,Munich,2024-04-09,compact dash cam,Automotive,764.06,1865,764.06
14816,9396,245,10,2022-02-22,daniel richards,daniel.5414@hotmail.com,50,Mexico City,2024-07-11,stainless steel watering can,Garden,370.12,3810,3701.2
45954,6309,732,4,2025-06-25,tanya patterson,tanya.987@outlook.com,69,Cairo,2024-01-02,deluxe garden hose,Garden,631.44,637,2525.76
34888,9265,656,6,2022-03-22,william lewis,william.8218@gmail.com,59,Munich,2024-12-01,wireless textbook,Books,939.06,2949,5634.36
97916,7404,761,8,2023-10-18,jennifer williams,jennifer.8037@gmail.com,53,Los Angeles,2024-11-15,heavy duty bicycle helmet,Sports & Outdoors,944.07,4281,7552.56
54559,9900,827,6,2022-03-30,anthony wilson,anthony.9730@gmail.com,67,Riyadh,2024-07-20,compact bicycle helmet,Sports & Outdoors,878.61,1216,5271.66
88467,1718,402,9,2024-02-18,tami graves,tami.6272@outlook.com,42,Munich,2024-06-29,pro chew toy,Pet Supplies,766.67,4007,6900.03
81786,9467,558,5,2025-11-23,wyatt arnold,wyatt.796@gmail.com,68,Berlin,2025-02-16,compact bed frame,Furniture,945.34,222,4726.7
47992,3022,144,6,2026-08-22,greg davis,greg.4618@hotmail.com,22,Dubai,2024-02-17,stainless steel toaster,Home & Kitchen,576.42,622,3458.5199999999995
83006,390,218,10,2024-02-08,shawn deleon,shawn.2143@hotmail.com,50,Madrid,2025-04-08,wireless jeans,Clothing,620.73,4934,6207.3
23382,1055,291,4,2023-07-17,tara scott,tara.3670@hotmail.com,51,Lyon,2022-10-15,eco-friendly chew toy,Pet Supplies,441.01,3325,1764.04
31452,3465,226,3,2026-03-28,tiffany perry,tiffany.1705@gmail.com,49,Lyon,2024-08-28,lightweight desk organizer,Office Supplies,688.26,173,2064.7799999999997
48087,875,678,5,2026-09-11,kara sandoval,kara.2751@gmail.com,70,Delhi,2025-07-28,premium cookbook,Books,194.22,3250,971.1
29644,5201,955,1,2022-11-01,timothy west,timothy.8657@outlook.com,31,New York,2024-05-05,premium honey jar,Grocery,324.0,2246,324.0
91724,1993,221,3,2024-09-30,sheila ramirez,sheila.1259@example.com,30,Singapore,2025-07-04,premium chew toy,Pet Supplies,277.99,4820,833.97
5857,9207,11,9,2024-05-26,dean schmitt,dean.6474@hotmail.com,57,Barcelona,2025-06-09,stainless steel face cream,Beauty,120.11,2332,1080.99
54006,7346,138,1,2022-07-11,robert romero,robert.2242@outlook.com,53,Barcelona,2025-03-09,wireless shampoo,Beauty,853.74,1823,853.74
52567,2131,926,7,2022-11-28,cody vaughan,cody.9510@example.com,34,Paris,2024-03-01,smart hoodie,Clothing,42.88,3854,300.16
41618,8016,753,1,2024-12-18,joseph garcia,joseph.1566@gmail.com,36,Sydney,2026-06-13,heavy duty pruning shears,Garden,994.26,445,994.26
8288,4556,456,3,2026-04-12,christina olsen,christina.3695@outlook.com,20,Alexandria,2024-05-04,compact vitamin pack,Health,680.98,722,2042.94
93969,1176,465,2,2024-10-18,jonathan ellis,jonathan.8993@outlook.com,59,Madrid,2026-06-01,deluxe backpack,Sports & Outdoors,390.98,462,781.96
22067,3882,202,7,2024-08-05,annette mcguire,annette.6672@yahoo.com,19,Sydney,2024-04-19,portable dash cam,Automotive,502.81,1260,3519.67
4164,6961,588,8,2022-04-25,tracey morales,tracey.286@gmail.com,36,Giza,2023-12-07,premium sticky notes,Office Supplies,934.53,3889,7476.24
83865,6978,199,7,2022-07-23,dylan wells,dylan.189@outlook.com,65,Munich,2025-06-15,pro perfume,Beauty,61.35,2393,429.45
65689,895,637,8,2025-03-03,john duncan,john.814@outlook.com,54,Madrid,2025-05-18,premium scarf,Clothing,894.17,1413,7153.36
97010,9790,829,1,2022-12-23,thomas nunez,thomas.4839@outlook.com,68,New York,2026-05-15,eco-friendly cookware set,Home & Kitchen,487.84,1122,487.84
28096,468,565,5,2024-02-25,elizabeth mendez,elizabeth.6644@outlook.com,50,Toronto,2023-08-03,rechargeable sofa cover,Furniture,771.44,3623,3857.2000000000003
70106,4920,927,10,2025-02-24,patrick rocha,patrick.1204@hotmail.com,67,Toronto,2023-02-26,pro coffee table,Furniture,82.34,4154,823.4000000000001
41612,9733,467,6,2024-10-25,ms. amanda wilkins,ms..3564@example.com,26,Paris,2026-06-29,rechargeable pet bed,Pet Supplies,909.81,885,5458.86
5070,8148,291,6,2023-04-14,jonathan johnston,jonathan.3073@example.com,22,London,2025-11-10,eco-friendly chew toy,Pet Supplies,441.01,3325,2646.06
1093,5027,868,7,2024-05-25,david jackson,david.4331@yahoo.com,55,Mexico City,2025-01-25,basic pen set,Office Supplies,439.63,1894,3077.41
64868,2772,623,10,2022-07-23,willie duncan,willie.1903@example.com,41,Los Angeles,2023-06-04,deluxe coffee beans,Grocery,499.57,113,4995.7
70282,4591,931,8,2025-05-11,sheri murphy,sheri.6841@gmail.com,37,Singapore,2023-05-24,portable usb cable,Electronics,111.97,176,895.76
75075,6328,457,3,2022-10-22,lucas kim,lucas.5059@yahoo.com,25,Dubai,2026-02-18,pro remote car,Toys,640.27,4976,1920.81
98519,4909,368,2,2025-01-14,sharon lane,sharon.8436@gmail.com,49,Dubai,2023-11-12,eco-friendly hair dryer,Beauty,375.08,1606,750.16
